Marker Chrom Pos_start
Chr6SNP91 6 2.657535
Chr6SNP100 6 2.942466
Chr6SNP101 6 2.986302
Chr6SNP103 6 3.030137
Chr6SNP109 6 3.238357
Chr6SNP126 6 3.797261
Chr6SNP130 6 3.863014
Chr6SNP139 6 4.10411
Chr6SNP144 6 4.279453
Chr6SNP152 6 4.575343
Chr6SNP153 6 4.597261
Chr6SNP157 6 4.652055
Chr6SNP160 6 4.70685
Chr6SNP162 6 4.871233
Chr6SNP164 6 4.90411
Chr6SNP172 6 5.068494
Chr6SNP191 6 5.715069
Chr6SNP197 6 5.868494
Chr6SNP201 6 5.923288
Chr6SNP203 6 5.989042
Chr6SNP210 6 6.241096
Chr6SNP218 6 6.569864
Chr6SNP227 6 6.789042
Chr6SNP229 6 6.843836
Chr6SNP233 6 7.052055
Chr6SNP247 6 7.490411
Chr6SNP249 6 7.523288
Chr6SNP260 6 7.797261
Chr6SNP266 6 7.983562
Chr6SNP274 6 8.213699
Chr6SNP279 6 8.30137
Chr6SNP288 6 8.50959
Chr6SNP299 6 8.695891
Chr6SNP301 6 8.739727
Chr6SNP309 6 8.980822
Chr6SNP313 6 9.046576
Chr6SNP314 6 9.068494
Chr6SNP341 6 9.923288
Chr6SNP350 6 10.087672
Chr6SNP352 6 10.142466
Chr6SNP358 6 10.372603
Chr6SNP360 6 10.438357
Chr6SNP363 6 10.526028
Chr6SNP366 6 10.657535
Chr6SNP367 6 10.679453
Chr6SNP377 6 10.953425
Chr6SNP391 6 11.293151
Chr6SNP394 6 11.457535
Chr6SNP397 6 11.589042
Chr6SNP400 6 11.654795
Chr6SNP406 6 11.830137
Chr6SNP409 6 12.038357
Chr6SNP411 6 12.071233
Chr6SNP412 6 12.147946
Chr6SNP416 6 12.312329
Chr6SNP421 6 12.4
Chr6SNP427 6 12.542466
Chr6SNP433 6 12.695891
Chr6SNP438 6 12.794521
Chr6SNP445 6 13.057535
Chr6SNP446 6 13.090411
Chr6SNP459 6 13.386302
Chr6SNP463 6 13.517809
Chr6SNP466 6 13.561644
Chr6SNP469 6 13.660274
Chr6SNP472 6 13.736987
Chr6SNP492 6 14.558905
Chr6SNP502 6 14.898631
Chr6SNP512 6 15.10685
Chr6SNP515 6 15.150685
Chr6SNP521 6 15.435617
Chr6SNP525 6 15.512329
Chr6SNP532 6 15.884932
Chr6SNP533 6 15.90685
Chr6SNP542 6 16.224658
Chr6SNP546 6 16.334247
Chr6SNP559 6 16.915069
Chr6SNP561 6 16.991781
Chr6SNP576 6 17.50685
Chr6SNP577 6 17.528768
Chr6SNP597 6 18.054795
Chr6SNP599 6 18.098631
Chr6SNP614 6 18.613699
Chr6SNP637 6 19.775343
Chr6SNP639 6 19.90685
Chr6SNP641 6 20.00548
Chr6SNP649 6 20.257535
Chr6SNP654 6 20.323288
Chr6SNP655 6 20.334247
Chr6SNP660 6 20.443836
Chr6SNP662 6 20.575343
Chr6SNP675 6 21.243836
Chr6SNP707 6 22.339727
Chr6SNP710 6 22.383562
Chr6SNP716 6 22.613699
Chr6SNP719 6 22.90959
Chr6SNP722 6 23.019179
Chr6SNP740 6 24.542466
Chr6SNP743 6 24.684932
Chr6SNP747 6 25.068494
Chr6SNP750 6 25.254795
Chr6SNP752 6 25.419179
Chr6SNP753 6 25.50685
Chr6SNP754 6 25.539727
Chr6SNP765 6 26.065754
Chr6SNP771 6 26.263014
Chr6SNP775 6 26.569864
Chr6SNP788 6 27.052055
Chr6SNP790 6 27.084932
Chr6SNP796 6 27.326028
Chr6SNP801 6 27.446576
Chr6SNP804 6 27.523288
Chr6SNP810 6 27.654795
Chr6SNP815 6 27.80822
Chr6SNP818 6 28.180822
Chr6SNP824 6 28.378083
Chr6SNP828 6 28.476713
Chr6SNP839 6 28.750685
Chr6SNP843 6 28.849316
Chr6SNP863 6 29.649316
Chr6SNP868 6 29.791781
Chr6SNP874 6 29.945206
Chr6SNP875 6 29.956165
Chr6SNP888 6 30.317809
Chr6SNP896 6 30.60274
Chr6SNP905 6 30.90959
Chr6SNP907 6 30.964384
Chr6SNP920 6 31.271233
Chr6SNP922 6 31.293151
Chr6SNP925 6 31.358905
Chr6SNP929 6 31.578083
Chr6SNP932 6 31.676713
Chr6SNP937 6 31.786302
Chr6SNP939 6 31.841096
Chr6SNP948 6 32.060274
Chr6SNP956 6 32.312329
Chr6SNP957 6 32.323288
Chr6SNP964 6 32.575343
Chr6SNP967 6 32.652055
Chr6SNP986 6 33.287672
Chr6SNP991 6 33.397261
Chr6SNP1002 6 33.835617
Chr6SNP1003 6 33.846576
Chr6SNP1004 6 33.945206
Chr6SNP1005 6 33.956165
Chr6SNP1012 6 34.263014
Chr6SNP1014 6 34.361644
Chr6SNP1017 6 34.427398
Chr6SNP1023 6 34.668494
Chr6SNP1025 6 34.745206
Chr6SNP1031 6 35.084932
Chr6SNP1035 6 35.227398
Chr6SNP1037 6 35.271233
Chr6SNP1038 6 35.282192
Chr6SNP1048 6 35.698631
Chr6SNP1057 6 36.20274
Chr6SNP1058 6 36.224658
Chr6SNP1090 6 37.298631
Chr6SNP1091 6 37.331507
Chr6SNP1096 6 37.397261
Chr6SNP1099 6 37.452055
Chr6SNP1106 6 37.736987
Chr6SNP1125 6 38.372603
Chr6SNP1129 6 38.547946
Chr6SNP1133 6 38.712329
Chr6SNP1134 6 38.734247
Chr6SNP1136 6 38.778083
Chr6SNP1137 6 38.8
Chr6SNP1148 6 39.150685
Chr6SNP1153 6 39.326028
Chr6SNP1155 6 39.413699
Chr6SNP1158 6 39.545206
Chr6SNP1184 6 40.410959
Chr6SNP1192 6 40.652055
Chr6SNP1197 6 40.728768
Chr6SNP1199 6 40.750685
Chr6SNP1204 6 40.90411
Chr6SNP1210 6 41.134247
Chr6SNP1211 6 41.156165
Chr6SNP1217 6 41.320548
Chr6SNP1220 6 41.386302
Chr6SNP1229 6 41.747946
Chr6SNP1251 6 42.427398
Chr6SNP1256 6 42.60274
Chr6SNP1288 6 43.556165
Chr6SNP1296 6 43.852055
Chr6SNP1298 6 43.928768
Chr6SNP1301 6 44.060274
Chr6SNP1308 6 44.334247
Chr6SNP1311 6 44.389042
Chr6SNP1313 6 44.443836
Chr6SNP1316 6 44.531507
Chr6SNP1319 6 44.586302
Chr6SNP1321 6 44.652055
Chr6SNP1332 6 45.112329
Chr6SNP1334 6 45.178083
Chr6SNP1341 6 45.397261
Chr6SNP1343 6 45.473973
Chr6SNP1344 6 45.495891
Chr6SNP1357 6 46.098631
Chr6SNP1363 6 46.350685
Chr6SNP1365 6 46.449316
Chr6SNP1368 6 46.569864
Chr6SNP1375 6 46.832877
Chr6SNP1378 6 46.997261
Chr6SNP1385 6 47.347946
Chr6SNP1398 6 48.060274
Chr6SNP1407 6 48.487672
Chr6SNP1414 6 48.630137
Chr6SNP1417 6 48.70685
Chr6SNP1421 6 48.871233
Chr6SNP1423 6 48.90411
Chr6SNP1426 6 49.057535
Chr6SNP1438 6 49.747946
Chr6SNP1462 6 50.964384
Chr6SNP1474 6 51.40274
Chr6SNP1485 6 51.687672
Chr6SNP1491 6 51.786302
Chr6SNP1494 6 51.863014
Chr6SNP1518 6 52.663014
Chr6SNP1521 6 52.750685
Chr6SNP1526 6 52.980822
Chr6SNP1527 6 53.00274
Chr6SNP1532 6 53.210959
Chr6SNP1535 6 53.342466
Chr6SNP1547 6 53.879453
Chr6SNP1558 6 54.317809
Chr6SNP1571 6 54.745206
Chr6SNP1576 6 54.90959
Chr6SNP1579 6 55.041096
Chr6SNP1581 6 55.073973
Chr6SNP1588 6 55.293151
Chr6SNP1590 6 55.326028
Chr6SNP1598 6 55.786302
Chr6SNP1601 6 55.852055
Chr6SNP1602 6 55.884932
Chr6SNP1609 6 56.224658
Chr6SNP1622 6 56.695891
Chr6SNP1638 6 57.145206
Chr6SNP1648 6 57.539727
Chr6SNP1669 6 58.372603
Chr6SNP1671 6 58.526028
Chr6SNP1673 6 58.591781
Chr6SNP1679 6 58.778083
Chr6SNP1683 6 58.964384
Chr6SNP1686 6 59.095891
Chr6SNP1692 6 59.172603
Chr6SNP1716 6 59.819179
Chr6SNP1724 6 60.115069
Chr6SNP1733 6 60.4
Chr6SNP1746 6 60.893151
Chr6SNP1762 6 61.550685
Chr6SNP1784 6 62.263014
Chr6SNP1789 6 62.372603
Chr6SNP1799 6 62.60274
Chr6SNP1802 6 62.734247
Chr6SNP1813 6 63.139727
Chr6SNP1814 6 63.150685
Chr6SNP1817 6 63.249316
Chr6SNP1819 6 63.446576
Chr6SNP1835 6 64.126028
Chr6SNP1837 6 64.224658
Chr6SNP1858 6 64.717809
Chr6SNP1871 6 65.079453
Chr6SNP1878 6 65.221918
Chr6SNP1881 6 65.30959
Chr6SNP1885 6 65.40822
Chr6SNP1886 6 65.419179
Chr6SNP1895 6 65.649316
Chr6SNP1903 6 65.780822
Chr6SNP1904 6 65.791781
Chr6SNP1915 6 66.273973
Chr6SNP1918 6 66.580822
Chr6SNP1932 6 67.468494
Chr6SNP1941 6 67.972603
Chr6SNP1968 6 69.090411
Chr6SNP1972 6 69.30959
Chr6SNP1975 6 69.375343
Chr6SNP1977 6 69.484932
Chr6SNP1983 6 69.747946
Chr6SNP2003 6 70.317809
Chr6SNP2007 6 70.438357
Chr6SNP2008 6 70.449316
Chr6SNP2009 6 70.515069
Chr6SNP2019 6 70.876713
Chr6SNP2031 6 71.194521
Chr6SNP2033 6 71.315069
Chr6SNP2038 6 71.468494
Chr6SNP2045 6 71.764384
Chr6SNP2059 6 72.597261
Chr6SNP2073 6 72.958905
Chr6SNP2076 6 73.013699
Chr6SNP2079 6 73.145206
Chr6SNP2109 6 74.032877
Chr6SNP2110 6 74.076713
Chr6SNP2111 6 74.098631
Chr6SNP2123 6 74.339727
Chr6SNP2125 6 74.438357
Chr6SNP2143 6 75.161644
Chr6SNP2144 6 75.216439
Chr6SNP2160 6 75.884932
Chr6SNP2172 6 76.180822
Chr6SNP2176 6 76.345206
Chr6SNP2189 6 76.728768
Chr6SNP2191 6 76.750685
Chr6SNP2196 6 76.980822
Chr6SNP2198 6 77.00274
Chr6SNP2231 6 78.20822
Chr6SNP2239 6 78.547946
Chr6SNP2249 6 78.8
Chr6SNP2259 6 79.161644
Chr6SNP2261 6 79.216439
Chr6SNP2268 6 79.413699
Chr6SNP2274 6 79.676713
Chr6SNP2281 6 79.90685
Chr7SNP16 7 0.586302
Chr7SNP19 7 0.915069
Chr7SNP20 7 0.969864
Chr7SNP33 7 1.430137
Chr7SNP37 7 1.627398
Chr7SNP43 7 1.791781
Chr7SNP44 7 1.80274
Chr7SNP61 7 2.350685
Chr7SNP63 7 2.493151
Chr7SNP66 7 2.756165
Chr7SNP67 7 2.8
Chr7SNP71 7 2.887672
Chr7SNP74 7 2.986302
Chr7SNP85 7 3.512329
Chr7SNP102 7 4.147946
Chr7SNP108 7 4.410959
Chr7SNP114 7 4.520548
Chr7SNP115 7 4.586302
Chr7SNP118 7 4.860274
Chr7SNP121 7 4.926028
Chr7SNP122 7 4.980822
Chr7SNP123 7 4.991781
Chr7SNP129 7 5.210959
Chr7SNP141 7 5.90137
Chr7SNP162 7 6.558905
Chr7SNP167 7 6.767124
Chr7SNP179 7 7.435617
Chr7SNP186 7 7.852055
Chr7SNP188 7 7.939727
Chr7SNP193 7 8.389042
Chr7SNP195 7 8.673973
Chr7SNP223 7 10.416439
Chr7SNP237 7 22.120548
Chr7SNP258 7 22.90959
Chr7SNP260 7 22.964384
Chr7SNP265 7 23.073973
Chr7SNP270 7 23.227398
Chr7SNP283 7 23.852055
Chr7SNP285 7 23.994521
Chr7SNP294 7 24.761644
Chr7SNP295 7 24.772603
Chr7SNP303 7 24.947946
Chr7SNP308 7 25.221918
Chr7SNP311 7 25.331507
Chr7SNP312 7 25.40822
Chr7SNP314 7 25.495891
Chr7SNP316 7 25.550685
Chr7SNP324 7 25.80274
Chr7SNP328 7 25.945206
Chr7SNP329 7 25.956165
Chr7SNP331 7 26.043836
Chr7SNP333 7 26.098631
Chr7SNP334 7 26.131507
Chr7SNP341 7 26.383562
Chr7SNP345 7 26.50411
Chr7SNP346 7 26.526028
Chr7SNP348 7 26.558905
Chr7SNP349 7 26.580822
Chr7SNP368 7 27.216439
Chr7SNP372 7 27.347946
Chr7SNP375 7 27.446576
Chr7SNP377 7 27.479453
Chr7SNP381 7 27.654795
Chr7SNP390 7 27.972603
Chr7SNP395 7 28.10411
Chr7SNP396 7 28.126028
Chr7SNP406 7 28.421918
Chr7SNP410 7 28.531507
Chr7SNP417 7 28.684932
Chr7SNP427 7 28.915069
Chr7SNP430 7 29.00274
Chr7SNP433 7 29.134247
Chr7SNP439 7 29.375343
Chr7SNP440 7 29.40822
Chr7SNP444 7 29.473973
Chr7SNP459 7 29.857535
Chr7SNP463 7 29.945206
Chr7SNP469 7 30.142466
Chr7SNP471 7 30.164384
Chr7SNP478 7 30.394521
Chr7SNP481 7 30.471233
Chr7SNP483 7 30.493151
Chr7SNP485 7 30.536987
Chr7SNP492 7 30.8
Chr7SNP497 7 30.887672
Chr7SNP504 7 31.10685
Chr7SNP507 7 31.172603
Chr7SNP508 7 31.227398
Chr7SNP513 7 31.293151
Chr7SNP520 7 31.490411
Chr7SNP529 7 31.742466
Chr7SNP533 7 31.786302
Chr7SNP534 7 31.852055
Chr7SNP543 7 32.082192
Chr7SNP547 7 32.169864
Chr7SNP549 7 32.30137
Chr7SNP554 7 32.443836
Chr7SNP563 7 32.673973
Chr7SNP565 7 32.794521
Chr7SNP568 7 32.958905
Chr7SNP571 7 33.10137
Chr7SNP577 7 33.397261
Chr7SNP583 7 33.561644
Chr7SNP596 7 34.010959
Chr7SNP612 7 34.547946
Chr7SNP614 7 34.624658
Chr7SNP633 7 35.194521
Chr7SNP651 7 35.654795
Chr7SNP657 7 35.80822
Chr7SNP658 7 35.830137
Chr7SNP660 7 35.928768
Chr7SNP661 7 35.961644
Chr7SNP663 7 36.016439
Chr7SNP665 7 36.071233
Chr7SNP667 7 36.115069
Chr7SNP669 7 36.147946
Chr7SNP671 7 36.191781
Chr7SNP705 7 37.167124
Chr7SNP706 7 37.178083
Chr7SNP713 7 37.419179
Chr7SNP718 7 37.539727
Chr7SNP739 7 38.010959
Chr7SNP741 7 38.131507
Chr7SNP744 7 38.230137
Chr7SNP755 7 38.482192
Chr7SNP756 7 38.493151
Chr7SNP769 7 39.183562
Chr7SNP773 7 39.446576
Chr7SNP774 7 39.567124
Chr7SNP775 7 39.589042
Chr7SNP785 7 40.00548
Chr7SNP788 7 40.147946
Chr7SNP794 7 40.378083
Chr7SNP797 7 40.432877
Chr7SNP820 7 41.441096
Chr7SNP824 7 41.495891
Chr7SNP830 7 41.758905
Chr7SNP845 7 42.317809
Chr7SNP862 7 42.986302
Chr7SNP863 7 43.052055
Chr7SNP874 7 43.336987
Chr7SNP876 7 43.40274
Chr7SNP880 7 43.50137
Chr7SNP889 7 44.082192
Chr7SNP891 7 44.20274
Chr7SNP894 7 44.279453
Chr7SNP904 7 44.772603
Chr7SNP907 7 44.926028
Chr7SNP910 7 45.013699
Chr7SNP916 7 45.276713
Chr7SNP932 7 45.769864
Chr7SNP940 7 45.956165
Chr7SNP943 7 46
Chr7SNP946 7 46.10959
Chr7SNP963 7 46.591781
Chr7SNP980 7 47.041096
Chr7SNP996 7 47.512329
Chr7SNP1013 7 48.027398
Chr7SNP1019 7 48.191781
Chr7SNP1021 7 48.268494
Chr7SNP1028 7 48.476713
Chr7SNP1033 7 48.586302
Chr7SNP1047 7 48.926028
Chr7SNP1059 7 49.353425
Chr7SNP1061 7 49.375343
Chr7SNP1076 7 49.90137
Chr7SNP1085 7 50.142466
Chr7SNP1086 7 50.186302
Chr7SNP1089 7 50.350685
Chr7SNP1096 7 50.50411
Chr7SNP1097 7 50.547946
Chr7SNP1099 7 50.613699
Chr7SNP1105 7 50.756165
Chr7SNP1106 7 50.810959
Chr7SNP1114 7 51.10685
Chr7SNP1115 7 51.128768
Chr7SNP1123 7 51.336987
Chr7SNP1128 7 51.50137
Chr7SNP1132 7 51.578083
Chr7SNP1139 7 51.841096
Chr7SNP1141 7 51.884932
Chr7SNP1142 7 51.939727
Chr7SNP1143 7 51.972603
Chr7SNP1171 7 52.827398
Chr7SNP1186 7 53.090411
Chr7SNP1189 7 53.200001
Chr7SNP1192 7 53.287672
Chr7SNP1196 7 53.419179
Chr7SNP1199 7 53.473973
Chr7SNP1212 7 53.868494
Chr7SNP1217 7 54.10959
Chr7SNP1218 7 54.120548
Chr7SNP1219 7 54.131507
Chr7SNP1235 7 54.591781
Chr7SNP1247 7 54.854795
Chr7SNP1258 7 55.095891
Chr7SNP1267 7 55.578083
Chr7SNP1274 7 55.753425
Chr7SNP1299 7 56.586302
Chr7SNP1309 7 56.860274
Chr7SNP1310 7 56.871233
Chr7SNP1316 7 57.046576
Chr7SNP1320 7 57.112329
Chr7SNP1321 7 57.123288
Chr7SNP1332 7 57.419179
Chr7SNP1338 7 57.715069
Chr7SNP1340 7 57.758905
Chr7SNP1342 7 57.824658
Chr7SNP1346 7 57.956165
Chr7SNP1353 7 58.065754
Chr7SNP1373 7 58.613699
Chr7SNP1380 7 58.789042
Chr7SNP1383 7 58.942466
Chr7SNP1391 7 59.084932
Chr7SNP1392 7 59.10685
Chr7SNP1393 7 59.117809
Chr7SNP1396 7 59.183562
Chr7SNP1398 7 59.227398
Chr7SNP1406 7 59.424658
Chr7SNP1409 7 59.534247
Chr7SNP1414 7 59.665754
Chr7SNP1422 7 59.852055
Chr7SNP1423 7 59.863014
Chr7SNP1427 7 59.983562
Chr7SNP1431 7 60.136987
Chr7SNP1447 7 60.597261
Chr7SNP1458 7 60.969864
Chr7SNP1467 7 61.287672
Chr7SNP1472 7 61.40822
Chr7SNP1473 7 61.430137
Chr7SNP1479 7 61.594521
Chr7SNP1484 7 61.660274
Chr7SNP1490 7 61.791781
Chr7SNP1492 7 61.835617
Chr7SNP1503 7 62.20822
Chr7SNP1504 7 62.252055
Chr7SNP1527 7 63.117809
Chr7SNP1544 7 63.545206
Chr7SNP1546 7 63.589042
Chr7SNP1553 7 63.70959
Chr7SNP1558 7 63.895891
Chr7SNP1561 7 63.961644
Chr7SNP1566 7 64.082192
Chr7SNP1572 7 64.191781
Chr7SNP1579 7 64.334247
Chr7SNP1582 7 64.432877
Chr7SNP1584 7 64.454795
Chr7SNP1585 7 64.476713
Chr7SNP1594 7 64.641096
Chr7SNP1605 7 64.980822
Chr7SNP1606 7 64.991781
Chr7SNP1607 7 65.00274
Chr7SNP1609 7 65.068494
Chr7SNP1610 7 65.090411
Chr7SNP1612 7 65.189042
Chr7SNP1614 7 65.243836
Chr7SNP1616 7 65.265754
Chr7SNP1636 7 65.912329
Chr7SNP1641 7 66.065754
Chr7SNP1644 7 66.197261
Chr7SNP1663 7 66.712329
Chr7SNP1669 7 66.843836
Chr7SNP1674 7 66.997261
Chr7SNP1681 7 67.139727
Chr7SNP1709 7 68.049316
Chr7SNP1716 7 68.30137
Chr7SNP1722 7 68.443836
Chr7SNP1724 7 68.476713
Chr7SNP1728 7 68.630137
Chr7SNP1738 7 68.860274
Chr7SNP1739 7 68.871233
Chr7SNP1753 7 69.112329
Chr7SNP1763 7 69.375343
Chr7SNP1768 7 69.495891
Chr7SNP1772 7 69.638357
Chr7SNP1778 7 69.846576
Chr7SNP1783 7 70.010959
Chr7SNP1790 7 70.20822
Chr7SNP1798 7 70.558905
Chr7SNP1813 7 71.10685
Chr7SNP1814 7 71.128768
Chr7SNP1820 7 71.336987
Chr7SNP1823 7 71.457535
Chr7SNP1830 7 71.676713
Chr7SNP1843 7 71.994521
Chr7SNP1846 7 72.071233
Chr7SNP1850 7 72.147946
Chr7SNP1863 7 72.400001
Chr7SNP1864 7 72.410959
Chr7SNP1880 7 73.156165
Chr7SNP1887 7 73.430137
Chr7SNP1891 7 73.495891
Chr7SNP1901 7 73.791781
Chr7SNP1910 7 74.043836
Chr7SNP1921 7 74.263014
Chr7SNP1922 7 74.284932
Chr7SNP1938 7 74.865754
Chr7SNP1941 7 74.986302
Chr7SNP1950 7 75.161644
Chr7SNP1956 7 75.369864
Chr7SNP1959 7 75.512329
Chr7SNP1961 7 75.567124
Chr7SNP1963 7 75.70959
Chr7SNP1966 7 75.764384
Chr7SNP1975 7 75.972603
Chr7SNP1982 7 76.158905
Chr7SNP1988 7 76.356165
Chr7SNP1989 7 76.378083
Chr7SNP1993 7 76.487672
Chr7SNP1994 7 76.50959
Chr7SNP2005 7 76.838357
Chr7SNP2012 7 76.980822
Chr7SNP2016 7 77.024658
Chr7SNP2022 7 77.386302
Chr7SNP2025 7 77.463014
Chr7SNP2029 7 77.627398
Chr7SNP2033 7 77.846576
Chr7SNP2042 7 78.164384
Chr7SNP2050 7 78.394521
Chr7SNP2060 7 78.70137
Chr7SNP2064 7 78.789042
Chr7SNP2070 7 79.019179
Chr7SNP2080 7 79.315069
Chr7SNP2081 7 79.347946
Chr7SNP2094 7 79.621918
Chr7SNP2095 7 79.643836
Chr7SNP2098 7 79.70959
Chr7SNP2104 7 79.797261
Chr7SNP2107 7 79.994521
Chr8SNP6 8 0.290411
Chr8SNP13 8 0.619179
Chr8SNP16 8 0.860274
Chr8SNP22 8 1.178083
Chr8SNP28 8 1.40822
Chr8SNP29 8 1.463014
Chr8SNP37 8 1.660274
Chr8SNP40 8 1.70411
Chr8SNP58 8 2.372603
Chr8SNP72 8 2.810959
Chr8SNP82 8 3.238357
Chr8SNP83 8 3.282192
Chr8SNP85 8 3.369864
Chr8SNP86 8 3.391781
Chr8SNP88 8 3.446576
Chr8SNP89 8 3.457535
Chr8SNP101 8 3.983562
Chr8SNP104 8 4.071233
Chr8SNP107 8 4.180822
Chr8SNP110 8 4.279453
Chr8SNP111 8 4.323288
Chr8SNP125 8 4.882192
Chr8SNP136 8 5.386302
Chr8SNP137 8 5.397261
Chr8SNP140 8 5.452055
Chr8SNP161 8 6.230137
Chr8SNP168 8 6.339727
Chr8SNP169 8 6.361644
Chr8SNP182 8 6.70137
Chr8SNP183 8 6.756165
Chr8SNP186 8 6.887672
Chr8SNP193 8 7.128768
Chr8SNP212 8 7.556165
Chr8SNP223 8 7.852055
Chr8SNP224 8 7.873973
Chr8SNP241 8 8.432877
Chr8SNP264 8 9.375343
Chr8SNP265 8 9.386302
Chr8SNP276 8 9.879453
Chr8SNP283 8 10.186302
Chr8SNP287 8 10.328768
Chr8SNP293 8 10.460274
Chr8SNP298 8 10.624658
Chr8SNP309 8 10.876713
Chr8SNP313 8 10.964384
Chr8SNP317 8 11.063014
Chr8SNP318 8 11.128768
Chr8SNP333 8 11.632877
Chr8SNP352 8 12.476713
Chr8SNP359 8 12.816439
Chr8SNP364 8 13.024658
Chr8SNP365 8 13.123288
Chr8SNP370 8 13.276713
Chr8SNP408 8 14.536987
Chr8SNP412 8 14.679453
Chr8SNP416 8 14.920548
Chr8SNP418 8 14.975343
Chr8SNP421 8 15.095891
Chr8SNP433 8 15.413699
Chr8SNP434 8 15.523288
Chr8SNP438 8 15.731507
Chr8SNP442 8 15.873973
Chr8SNP444 8 15.895891
Chr8SNP456 8 16.334247
Chr8SNP462 8 16.60822
Chr8SNP465 8 16.652055
Chr8SNP466 8 16.663014
Chr8SNP478 8 16.915069
Chr8SNP484 8 17.090411
Chr8SNP489 8 17.221918
Chr8SNP490 8 17.232877
Chr8SNP491 8 17.254795
Chr8SNP492 8 17.265754
Chr8SNP507 8 17.747946
Chr8SNP511 8 17.923288
Chr8SNP520 8 18.142466
Chr8SNP542 8 18.723288
Chr8SNP544 8 18.767124
Chr8SNP548 8 18.953425
Chr8SNP551 8 19.019179
Chr8SNP563 8 19.50137
Chr8SNP567 8 19.600001
Chr8SNP575 8 19.742466
Chr8SNP590 8 20.257535
Chr8SNP601 8 20.684932
Chr8SNP602 8 20.695891
Chr8SNP604 8 20.761644
Chr8SNP615 8 21.068494
Chr8SNP621 8 21.30959
Chr8SNP622 8 21.342466
Chr8SNP635 8 22.032877
Chr8SNP638 8 22.098631
Chr8SNP640 8 22.153425
Chr8SNP656 8 22.756165
Chr8SNP658 8 22.832877
Chr8SNP671 8 23.139727
Chr8SNP673 8 23.20548
Chr8SNP682 8 23.479453
Chr8SNP687 8 23.621918
Chr8SNP698 8 23.90685
Chr8SNP703 8 24.027398
Chr8SNP718 8 24.663014
Chr8SNP726 8 24.915069
Chr8SNP741 8 25.298631
Chr8SNP743 8 25.397261
Chr8SNP748 8 25.649316
Chr8SNP750 8 25.80274
Chr8SNP774 8 26.679453
Chr8SNP775 8 26.70137
Chr8SNP780 8 26.821918
Chr8SNP789 8 27.117809
Chr8SNP798 8 27.457535
Chr8SNP808 8 27.852055
Chr8SNP809 8 27.863014
Chr8SNP813 8 28.027398
Chr8SNP817 8 28.136987
Chr8SNP825 8 28.717809
Chr8SNP841 8 29.243836
Chr8SNP843 8 29.287672
Chr8SNP848 8 29.386302
Chr8SNP851 8 29.441096
Chr8SNP864 8 29.80274
Chr8SNP869 8 30.120548
Chr8SNP870 8 30.131507
Chr8SNP874 8 30.30685
Chr8SNP875 8 30.328768
Chr8SNP883 8 30.569864
Chr8SNP889 8 30.723288
Chr8SNP896 8 30.920548
Chr8SNP898 8 30.964384
Chr8SNP911 8 31.358905
Chr8SNP913 8 31.479453
Chr8SNP919 8 31.742466
Chr8SNP932 8 32.191781
Chr8SNP938 8 32.465754
Chr8SNP939 8 32.498631
Chr8SNP954 8 33.013699
Chr8SNP961 8 33.375343
Chr8SNP981 8 34.164384
Chr8SNP986 8 34.361644
Chr8SNP990 8 34.569864
Chr8SNP1017 8 36.213699
Chr8SNP1027 8 36.717809
Chr8SNP1039 8 37.090411
Chr8SNP1048 8 37.463014
Chr8SNP1051 8 37.550685
Chr8SNP1059 8 37.736987
Chr8SNP1062 8 37.780822
Chr8SNP1075 8 38.361644
Chr8SNP1078 8 38.613699
Chr8SNP1080 8 38.668494
Chr8SNP1108 8 40.027398
Chr8SNP1118 8 40.498631
Chr8SNP1126 8 40.936987
Chr8SNP1130 8 41.298631
Chr8SNP1139 8 41.813699
Chr8SNP1143 8 41.923288
Chr8SNP1144 8 42.021918
Chr8SNP1149 8 42.10959
Chr8SNP1153 8 42.284932
Chr8SNP1162 8 42.591781
Chr8SNP1172 8 42.931507
Chr8SNP1173 8 42.953425
Chr8SNP1179 8 43.216439
Chr8SNP1186 8 43.413699
Chr8SNP1189 8 43.457535
Chr8SNP1195 8 43.621918
Chr8SNP1198 8 43.654795
Chr8SNP1199 8 43.731507
Chr8SNP1205 8 43.863014
Chr8SNP1207 8 43.950685
Chr8SNP1209 8 43.972603
Chr8SNP1211 8 44.038357
Chr8SNP1214 8 44.126028
Chr8SNP1216 8 44.20274
Chr8SNP1224 8 44.345206
Chr8SNP1228 8 44.520548
Chr8SNP1240 8 45.013699
Chr8SNP1241 8 45.035617
Chr8SNP1246 8 45.134247
Chr8SNP1262 8 45.912329
Chr8SNP1266 8 46.120548
Chr8SNP1279 8 46.679453
Chr8SNP1288 8 47.139727
Chr8SNP1292 8 47.336987
Chr8SNP1296 8 47.556165
Chr8SNP1302 8 47.917809
Chr8SNP1313 8 48.378083
Chr8SNP1321 8 48.597261
Chr8SNP1323 8 48.728768
Chr8SNP1325 8 48.838357
Chr8SNP1327 8 48.882192
Chr8SNP1328 8 48.958905
Chr8SNP1336 8 49.221918
Chr8SNP1345 8 49.430137
Chr8SNP1354 8 49.715069
Chr8SNP1370 8 50.263014
Chr8SNP1373 8 50.350685
Chr8SNP1381 8 50.591781
Chr8SNP1392 8 50.756165
Chr8SNP1418 8 51.358905
Chr8SNP1419 8 51.380822
Chr8SNP1421 8 51.40274
Chr8SNP1435 8 51.972603
Chr8SNP1439 8 52.10411
