Marker Chrom Pos_start
Chr8SNP4592 8 50.317809
Chr8SNP4608 8 50.493151
Chr8SNP4611 8 50.526028
Chr8SNP4642 8 50.865754
Chr8SNP4669 8 51.161644
Chr8SNP4710 8 51.610959
Chr8SNP4804 8 52.641096
Chr8SNP4831 8 52.936987
Chr8SNP4883 8 53.50685
Chr8SNP4886 8 53.539727
Chr8SNP4897 8 53.660274
Chr8SNP4911 8 53.813699
Chr8SNP4956 8 54.30685
Chr8SNP4970 8 54.460274
Chr8SNP4976 8 54.526028
Chr8SNP5013 8 54.931507
Chr8SNP5014 8 54.942466
Chr8SNP5036 8 55.183562
Chr8SNP5045 8 55.282192
Chr8SNP5048 8 55.315069
Chr8SNP5076 8 55.621918
Chr8SNP5180 8 56.761644
Chr8SNP5251 8 57.539727
Chr8SNP5312 8 58.20822
Chr8SNP5407 8 59.249316
Chr8SNP5415 8 59.336987
Chr8SNP5427 8 59.468494
Chr8SNP5431 8 59.512329
Chr8SNP5451 8 59.731507
Chr8SNP5506 8 60.334247
Chr8SNP5639 8 61.791781
Chr8SNP5689 8 62.339727
Chr8SNP5698 8 62.438357
Chr8SNP5706 8 62.526028
Chr8SNP5709 8 62.558905
Chr8SNP5728 8 62.767124
Chr8SNP5755 8 63.063014
Chr8SNP5776 8 63.293151
Chr8SNP5811 8 63.676713
Chr8SNP5835 8 63.939727
Chr8SNP5865 8 64.268494
Chr8SNP5867 8 64.290411
Chr8SNP5874 8 64.367124
Chr8SNP5905 8 64.70685
Chr8SNP5906 8 64.717809
Chr8SNP5937 8 65.057535
Chr8SNP5950 8 65.200001
Chr8SNP5953 8 65.232877
Chr8SNP5970 8 65.419179
Chr8SNP5993 8 65.671233
Chr8SNP6041 8 66.197261
Chr8SNP6064 8 66.449316
Chr8SNP6065 8 66.460274
Chr8SNP6115 8 67.00822
Chr8SNP6140 8 67.282192
Chr8SNP6144 8 67.326028
Chr8SNP6220 8 68.158905
Chr8SNP6267 8 68.673973
Chr8SNP6287 8 68.893151
Chr8SNP6290 8 68.926028
Chr8SNP6298 8 69.013699
Chr8SNP6316 8 69.210959
Chr8SNP6334 8 69.40822
Chr8SNP6359 8 69.682192
Chr8SNP6373 8 69.835617
Chr8SNP6377 8 69.879453
Chr8SNP6392 8 70.043836
Chr8SNP6401 8 70.142466
Chr8SNP6406 8 70.197261
Chr8SNP6455 8 70.734247
Chr8SNP6462 8 70.810959
Chr8SNP6521 8 71.457535
Chr8SNP6552 8 71.797261
Chr8SNP6556 8 71.841096
Chr8SNP6577 8 72.071233
Chr8SNP6587 8 72.180822
Chr8SNP6592 8 72.235617
Chr8SNP6600 8 72.323288
Chr8SNP6630 8 72.652055
Chr8SNP6644 8 72.80548
Chr8SNP6688 8 73.287672
Chr8SNP6719 8 73.627398
Chr8SNP6731 8 73.758905
Chr8SNP6737 8 73.824658
Chr8SNP6815 8 74.679453
Chr8SNP6861 8 75.183562
Chr8SNP6865 8 75.227398
Chr8SNP6877 8 75.358905
Chr8SNP6966 8 76.334247
Chr8SNP6973 8 76.410959
Chr8SNP7032 8 77.057535
Chr8SNP7047 8 77.221918
Chr8SNP7079 8 77.572603
Chr8SNP7087 8 77.660274
Chr8SNP7126 8 78.087672
Chr8SNP7149 8 78.339727
Chr8SNP7150 8 78.350685
Chr8SNP7189 8 78.778083
Chr8SNP7196 8 78.854795
Chr8SNP7224 8 79.161644
Chr8SNP7276 8 79.731507
Chr8SNP7279 8 79.764384
Chr8SNP7282 8 79.797261
Chr8SNP7289 8 79.873973
Chr9SNP24 9 0.257535
Chr9SNP68 9 0.739727
Chr9SNP72 9 0.783562
Chr9SNP98 9 1.068494
Chr9SNP128 9 1.397261
Chr9SNP148 9 1.616439
Chr9SNP176 9 1.923288
Chr9SNP183 9 2
Chr9SNP195 9 2.131507
Chr9SNP230 9 2.515069
Chr9SNP245 9 2.679453
Chr9SNP327 9 3.578083
Chr9SNP360 9 3.939727
Chr9SNP392 9 4.290411
Chr9SNP405 9 4.432877
Chr9SNP437 9 4.783562
Chr9SNP459 9 5.024658
Chr9SNP463 9 5.068494
Chr9SNP473 9 5.178083
Chr9SNP523 9 5.726028
Chr9SNP598 9 6.547946
Chr9SNP626 9 6.854795
Chr9SNP628 9 6.876713
Chr9SNP629 9 6.887672
Chr9SNP633 9 6.931507
Chr9SNP647 9 7.084932
Chr9SNP655 9 7.172603
Chr9SNP707 9 7.742466
Chr9SNP730 9 7.994521
Chr9SNP751 9 8.224658
Chr9SNP773 9 8.465754
Chr9SNP779 9 8.531507
Chr9SNP787 9 8.619179
Chr9SNP793 9 8.684932
Chr9SNP905 9 9.912329
Chr9SNP908 9 9.945206
Chr9SNP928 9 10.164384
Chr9SNP1001 9 10.964384
Chr9SNP1011 9 11.073973
Chr9SNP1031 9 11.293151
Chr9SNP1056 9 11.567124
Chr9SNP1060 9 11.610959
Chr9SNP1078 9 11.80822
Chr9SNP1101 9 12.060274
Chr9SNP1108 9 12.136987
Chr9SNP1138 9 12.465754
Chr9SNP1241 9 13.594521
Chr9SNP1389 9 15.216439
Chr9SNP1437 9 15.742466
Chr9SNP1444 9 15.819179
Chr9SNP1467 9 16.071233
Chr9SNP1479 9 16.20274
Chr9SNP1619 9 17.736987
Chr9SNP1707 9 18.70137
Chr9SNP1713 9 18.767124
Chr9SNP1721 9 18.854795
Chr9SNP1764 9 19.326028
Chr9SNP1816 9 19.895891
Chr9SNP1915 9 20.980822
Chr9SNP1940 9 21.254795
Chr9SNP1950 9 21.364384
Chr9SNP1985 9 21.747946
Chr9SNP1994 9 21.846576
Chr9SNP2032 9 22.263014
Chr9SNP2102 9 23.030137
Chr9SNP2128 9 23.315069
Chr9SNP2156 9 23.621918
Chr9SNP2194 9 24.038357
Chr9SNP2212 9 24.235617
Chr9SNP2290 9 25.090411
Chr9SNP2294 9 25.134247
Chr9SNP2306 9 25.265754
Chr9SNP2311 9 25.320548
Chr9SNP2343 9 25.671233
Chr9SNP2360 9 25.857535
Chr9SNP2369 9 25.956165
Chr9SNP2401 9 26.30685
Chr9SNP2402 9 26.317809
Chr9SNP2438 9 26.712329
Chr9SNP2482 9 27.194521
Chr9SNP2538 9 27.80822
Chr9SNP2585 9 28.323288
Chr9SNP2600 9 28.487672
Chr9SNP2612 9 28.619179
Chr9SNP2623 9 28.739727
Chr9SNP2646 9 28.991781
Chr9SNP2730 9 29.912329
Chr9SNP2759 9 30.230137
Chr9SNP2833 9 31.041096
Chr9SNP2868 9 31.424658
Chr9SNP2890 9 31.665754
Chr9SNP2893 9 31.698631
Chr9SNP2908 9 31.863014
Chr9SNP2924 9 32.038357
Chr9SNP2952 9 32.345206
Chr9SNP3008 9 32.958905
Chr9SNP3060 9 33.528768
Chr9SNP3063 9 33.561644
Chr9SNP3120 9 34.186302
Chr9SNP3129 9 34.284932
Chr9SNP3141 9 34.416439
Chr9SNP3171 9 34.745206
Chr9SNP3268 9 35.80822
Chr9SNP3274 9 35.873973
Chr9SNP3325 9 36.432877
Chr9SNP3397 9 37.221918
Chr9SNP3413 9 37.397261
Chr9SNP3414 9 37.40822
Chr9SNP3435 9 37.638357
Chr9SNP3471 9 38.032877
Chr9SNP3513 9 38.493151
Chr9SNP3573 9 39.150685
Chr9SNP3599 9 39.435617
Chr9SNP3617 9 39.632877
Chr9SNP3708 9 40.630137
Chr9SNP3764 9 41.243836
Chr9SNP3880 9 42.515069
Chr9SNP3888 9 42.60274
Chr9SNP3998 9 43.80822
Chr9SNP4008 9 43.917809
Chr9SNP4056 9 44.443836
Chr9SNP4083 9 44.739727
Chr9SNP4099 9 44.915069
Chr9SNP4104 9 44.969864
Chr9SNP4155 9 45.528768
Chr9SNP4177 9 45.769864
Chr9SNP4217 9 46.20822
Chr9SNP4224 9 46.284932
Chr9SNP4278 9 46.876713
Chr9SNP4314 9 47.271233
Chr9SNP4326 9 47.40274
Chr9SNP4328 9 47.424658
Chr9SNP4337 9 47.523288
Chr9SNP4365 9 47.830137
Chr9SNP4386 9 48.060274
Chr9SNP4393 9 48.136987
Chr9SNP4456 9 48.827398
Chr9SNP4464 9 48.915069
Chr9SNP4470 9 48.980822
Chr9SNP4521 9 49.539727
Chr9SNP4538 9 49.726028
Chr9SNP4552 9 49.879453
Chr9SNP4567 9 50.043836
Chr9SNP4600 9 50.40548
Chr9SNP4648 9 50.931507
Chr9SNP4707 9 51.578083
Chr9SNP4710 9 51.610959
Chr9SNP4756 9 52.115069
Chr9SNP4761 9 52.169864
Chr9SNP4795 9 52.542466
Chr9SNP4807 9 52.673973
Chr9SNP4886 9 53.539727
Chr9SNP4907 9 53.769864
Chr9SNP4932 9 54.043836
Chr9SNP4937 9 54.098631
Chr9SNP4965 9 54.40548
Chr9SNP4977 9 54.536987
Chr9SNP4978 9 54.547946
Chr9SNP5028 9 55.095891
Chr9SNP5053 9 55.369864
Chr9SNP5086 9 55.731507
Chr9SNP5105 9 55.939727
Chr9SNP5106 9 55.950685
Chr9SNP5121 9 56.115069
Chr9SNP5130 9 56.213699
Chr9SNP5161 9 56.553425
Chr9SNP5168 9 56.630137
Chr9SNP5169 9 56.641096
Chr9SNP5295 9 58.021918
Chr9SNP5329 9 58.394521
Chr9SNP5345 9 58.569864
Chr9SNP5356 9 58.690411
Chr9SNP5389 9 59.052055
Chr9SNP5433 9 59.534247
Chr9SNP5444 9 59.654795
Chr9SNP5460 9 59.830137
Chr9SNP5485 9 60.10411
Chr9SNP5512 9 60.4
Chr9SNP5540 9 60.70685
Chr9SNP5581 9 61.156165
Chr9SNP5586 9 61.210959
Chr9SNP5600 9 61.364384
Chr9SNP5603 9 61.397261
Chr9SNP5616 9 61.539727
Chr9SNP5632 9 61.715069
Chr9SNP5669 9 62.120548
Chr9SNP5749 9 62.997261
Chr9SNP5809 9 63.654795
Chr9SNP5860 9 64.213699
Chr9SNP5868 9 64.30137
Chr9SNP5889 9 64.531507
Chr9SNP5890 9 64.542466
Chr9SNP5964 9 65.353425
Chr9SNP6022 9 65.989042
Chr9SNP6088 9 66.712329
Chr9SNP6101 9 66.854795
Chr9SNP6106 9 66.90959
Chr9SNP6137 9 67.249316
Chr9SNP6170 9 67.610959
Chr9SNP6184 9 67.764384
Chr9SNP6205 9 67.994521
Chr9SNP6216 9 68.115069
Chr9SNP6251 9 68.498631
Chr9SNP6265 9 68.652055
Chr9SNP6266 9 68.663014
Chr9SNP6270 9 68.70685
Chr9SNP6297 9 69.00274
Chr9SNP6320 9 69.254795
Chr9SNP6326 9 69.320548
Chr9SNP6368 9 69.780822
Chr9SNP6380 9 69.912329
Chr9SNP6388 9 70
Chr9SNP6392 9 70.043836
Chr9SNP6394 9 70.065754
Chr9SNP6456 9 70.745206
Chr9SNP6464 9 70.832877
Chr9SNP6492 9 71.139727
Chr9SNP6526 9 71.512329
Chr9SNP6535 9 71.610959
Chr9SNP6578 9 72.082192
Chr9SNP6595 9 72.268494
Chr9SNP6613 9 72.465754
Chr9SNP6665 9 73.035617
Chr9SNP6837 9 74.920548
Chr9SNP6890 9 75.50137
Chr9SNP6945 9 76.10411
Chr9SNP6955 9 76.213699
Chr9SNP6985 9 76.542466
Chr9SNP7000 9 76.70685
Chr9SNP7028 9 77.013699
Chr9SNP7077 9 77.550685
Chr9SNP7082 9 77.60548
Chr9SNP7183 9 78.712329
Chr9SNP7194 9 78.832877
Chr9SNP7252 9 79.468494
